tweet_text,cyberbullying_type
"JIHADISTS RAPE, STONE CHRISTIAN WOMAN TO DEATH IN SYRIA CHRISTIAN AND HUMAN RIGHTS GROUPS REPORTED OVER THE LAST WEEK THAT THE 60-YEAR-OLD SUZAN DER KIRKOUR WAS FOUND DEAD OUTSIDE OF HER VILLAGE, AL-YAQOUBIYEH.: https://gellerreport.com/2019/07/muslims-stone-rape-christian.html/?utm_source=dlvr.it&amp;utm_medium=twitter #LiberalismIsAMentalDisorder #MAGA2020",religion
Yes you are because it written in your holly book to kill peple in name of islamic jihad And is also that spsyco murderer is criminal of humanity not terrorist,religion
"A Christian woman who lies, right? What a contradiction.",religion
"As a Christian woman I find this repulsive. Thank you and @DLoesch. If it weren't for you and others keeping my 2A rights, I wouldn't feel safe from sickos like this.",religion
I don't say it--being a good Christian woman--but you go right on ahead. It will make you feel better!,religion
"You are short sighted and I am more kind than you calling people idiots for disagreeing.. So you are saying the only slaves today are the one working for the muslims? Investigate how they make your clothes ,your chocolate etc. British empire was/is still the worst.",religion
Are you talking about The Spanish Inquisition? You idiots make me laugh. You should ask yourself why that happened. At least the Muslims were afforded the decency of leaving .... they did not kill them even though they deserved it after they invaded and occupied for 700 yrs!!!,religion
I’m sorry is that a fact or a rumor. Because your spreading it like it’s a fact. Yet I’ve seen no proof. Oh that’s right you guys shoot then aim. Facts don’t matter if you repeat a lie enough like the bleach vaccine. You only need some idiot to believe it. Like Obama is a Muslim,religion
"Of Course ISIS &amp; all terrorist org r not advocates of Islam, they r misinterpreting it to suit their Masters Political interest..They have nothing to do with teachings of Islam. Show me where it's written in Quran to kill any human unjustly, infact ISIS killed 98% Muslims only",religion
#ArnabExposesSonia #Secular_Terrorists_Killed_Sadhus #ISupportArnavGoswami #ISupportArnab #WeSupportArnab #WeSupportArnabGoswami #Congress_Mukt_Bharat #Jihadi_Jihad_Mukt_Bharat #Communists_Mukt_Bharat If Hindus-Humanity want to SURVIVE&gt; Cremate SECULARISM MINORITISM+ ASAP,religion
Brothers who make fake account of people converting to Islam are cringe... DON'T YOU REALIZE IT'S AS EMBARASSING AS PAJEETS WHO LARP AS MUSLIM WOMEN AND WHITE GIRLS YOU IDIOTS ?,religion
"And right after that he destroyed America! Great going you bunch of idiots! He was not the first black i office,he was the first Muslim in office and he turned his back on the blacks. Why do you think be chose Biden,a dem known NOT to support blacks,for his running mate?",religion
"Yes, the CAQ amended the Quebec Charter of Rights without consensus, showing it's NOT reliable as a way to defend human rights in Canada. They have so far ONLY hurt women and ONLY Sikhs and Muslims, though one Christian woman is fighting the law too showing this law is sexist.",religion
"now do the muslim terrorist shootings around the world. you know, the ones Obama wanted to import by the truck loads. idiot.",religion
"according to the article he was also part of the racists that were harassing a Muslim woman in Stillwater a few weeks ago, the incident a bunch of you idiots said she made up.",religion
"Let me tell you, nationalistic idiot. Masjid Al-Aqsa is the issue of all Muslims not just for Palestinians.",religion
You suggestion that we must be a muslim is priority but in already created division here the bill points will act as a match stick Now you will see kafir kafir trends on social media and then shia comming out all this mess is when State behaves as an idiot,religion
"Marathas came only during british after getting ruled by Muslims for a 1000 yrs . Also idiot most ppl here in Pakistan belong to this land not you, they r here since 1000s of yrs, they just embraced islam so the land ownership doesn't change with chnage of religion",religion
"Omar, you idiot! THERE IS NO SUCH THING AS A MUSLIM BAN! However, I now think there should be.",religion
"@greenlinerzjm What is the difference between what ISIS does and what the prophet Mohammed did, microbrain? #Islam",religion
Yes I can also read write and understand Arabic & Quran that says spread Islamic terrorism that's why you create ISIS and Osama. I don't need to learn about my religion from Islamic terrorists like you. You mind your own religion &amp; don't interfere like a Terrorist into mine,religion
U SOLD OUT PRESS FOR WAHABI ISLAMIC TERRORISM OPENLY FUNDED BY QATAR WHICH UR NGO SHARES,religion
"You idiots,anti India critical of Modiji &amp; Shahji forCAA &amp; NRC, after Congress Appeasement, Minorities benefits,have ignored Modiji's Scholarship,Computers etc knowing that anyone illegally in any country MUST be DEPORTED &amp; Muslims Citizens not affected@Amit Shah @natendramodi.",religion
"Donna Brazil is full of , she thinks she has more right to talk than anyone else. Donna is usually chin deep in da then claims she's a innocent Christian woman. Nobody believes that but Donna Brazil.",religion
"Obama also did not ever want to use the words Radical Islamic Terrorism Even thought that is what it was. Others used the term in other countries but not Obama. So, his heart was divided. He was not loyal to the U.S Founders American Values.",religion
"Well it's being stated that a few freshmen congresswomen are horsemen of the apocalypse...obama the anti christ All I know for sure is I am a Christian woman fighting for our children's rights...you know...in case ""they"" are wrong &amp; as many as possible are saved",religion
Nothing can justify jihad ≠terrorists. And why don't you speak a single word what you have done with kasmiri Hindus? That where was the humanity and innocence?,religion
"Shame on them, #TablighiJamaat patients making vulgar signs, roaming nude inside hospital: Ghaziabad CMO tells police. They are the burden for this earth, &amp; they are biggest threats for humanity. Saving #Corona_Jihad terrorist is waste of time and money",religion
"RT @joe_nuzz: Graphic of growth of Radical Islam following 6 years of care,nurture,coddling by US Democrats #Islamists http://t.co/3YAx9Wpm…",religion
Do you have one with Rotherham Telford Barrow Huddersfield Halifax Rochdale on etc etc. You know the areas where Pakistani Muslim rape gangs roam. Oh no you’re a lefty I note. Idiot,religion
"@DianH4 @ExposeFalsehood We don't support tyrants, Islam produces nothing but tyrants.  All the Caliphs and Sultans were tyrants.",religion
And they tell you Arabic’s and muslims are monsters..,religion
"DO NOT ! Call yourself a Christian if you vote, stand with, or agree with those who support the murder of the unborn. YOU put your soul in jeprody if you do so! Pelosi is a pro-abortion ‘Catholic’? Radical n... https://youtu.be/OOR7upmPG9I via @YouTube",religion
"The Muslim Brotherhood is using “black lives matter” to destroy western civilization. Just ask the TWO HUNDRED MILLION people they have murdered. When they are done using you BLM mindless idiots, you will be next on their list. http://www.Islam4Dummies.com/muslimbrotherhood.html",religion
@MPHusainDalwai do you think those ppl who attends iftar party are secular but those who attend Mandir are communal. Actually everybody in @INCIndia are Pappu like @RahulGandhi Idiots you are. Notorious Congress are traitor.And you Mr when Muslim attends Mosque No problem. Idiot,religion
RT @Juliet777777: AUSTRALIA: Lebanese Muslim husband 12-year-old pregnant wife arrested  sexual abuse http://t.co/SVYLP1qcDP #PATRIOTS http…,religion
"@UmarMal A worshipper of the pedophile prophet has no room to call anyone a biggot, since Islam is a religion of hate and bigotry.",religion
@shahid_siddiqui plse give any example whr jihad has been in defense. All terrorist activities r an onslaught on humanity. Dont defend them.,religion
Why don’t we start a discussion here in 2020 were Muslims are selling black men and women as slaves and you woke idiots say nothing!!!!!,religion
"Lmao I replied to kamra not you fool, So the one who should be getting back to their shit hole is you. Tumne duniya ke saare musalmano ka theka le rakha hai kya, You jumped in my reply to kamra (not to you, not to any muslim) idiot.",religion
Fcuk your radical !slam and jihad the boy's grandfather was k!lled by terrorists INDIAN ARMY SAVED THE BOY YOUR RELIGION IS A CURSE ON HUMANITY,religion
